id,author,state,created_at,closed_at,title
1745285494,tkjUser,closed,2023-06-07 07:52:45+00:00,2023-06-13 15:18:47+00:00,About Attention map Visualization
1743581920,LanZhenFeng,closed,2023-06-06 10:35:03+00:00,2023-06-15 03:00:24+00:00,About Temporal 2D-Variations
1738068050,VictimHan,closed,2023-06-02 11:57:49+00:00,2023-06-03 15:53:14+00:00,请问能不能发我一份PPT
1733633808,Ray9uaza,closed,2023-05-31 08:15:38+00:00,2023-06-07 08:47:06+00:00,About Dataset_Custom
1733331213,gishui,closed,2023-05-31 03:38:18+00:00,2023-06-26 07:22:41+00:00,Can't pickle local object 'data_provider.<locals>.<lambda>'
1730979964,blacksnail789521,closed,2023-05-29 15:58:59+00:00,2023-06-15 03:05:40+00:00,Discrepancy in anomaly_ratio for SWaT Dataset
1730415019,wentixiaogege,closed,2023-05-29 09:27:45+00:00,2023-05-30 03:57:11+00:00,Dataset_Custom 类只支持一次一种ID的训练么？
1730354791,dongxinyu1030,closed,2023-05-29 08:52:31+00:00,2023-05-30 04:05:42+00:00,timesnet has different val and test performances on my dataset
1729708372,gypinsistcn,closed,2023-05-28 22:15:39+00:00,2023-05-28 22:16:59+00:00,时间戳相同，数据不想合并怎么办
1729241583,yexianyao,closed,2023-05-28 06:51:46+00:00,2023-05-28 14:52:23+00:00,anomaly detection threshold
1725187826,blacksnail789521,closed,2023-05-25 06:43:20+00:00,2023-10-13 06:04:33+00:00,New baseline
1721555007,Et6an,closed,2023-05-23 08:50:47+00:00,2023-05-24 08:38:37+00:00,About results
1721525434,ajikmr,closed,2023-05-23 08:34:43+00:00,2023-05-24 13:21:12+00:00,Error in MICN model
1721331402,Et6an,closed,2023-05-23 06:44:04+00:00,2023-05-23 07:39:45+00:00,数据集长度问题
1718225790,wh1994-phd,closed,2023-05-20 16:51:49+00:00,2023-05-21 09:28:27+00:00,添加更多的模型
1718154220,ZHE0725,closed,2023-05-20 12:14:44+00:00,2023-05-21 09:30:06+00:00,About replace 
1717236311,umitkaanusta,open,2023-05-19 13:16:14+00:00,,Will there be experiments w/ M5 data?
1709776063,ShiinoMashiro,closed,2023-05-15 10:16:13+00:00,2023-06-26 07:22:57+00:00,data_provider报错
1709160958,dustingan,closed,2023-05-15 01:29:06+00:00,2023-10-05 11:44:28+00:00,Advise
1708578686,ZHE0725,closed,2023-05-13 12:06:34+00:00,2023-05-13 12:22:35+00:00,About other replace model
1708536136,luoolu,closed,2023-05-13 09:43:05+00:00,2023-05-13 12:26:47+00:00,inference based hisorical data trained
1701209815,Pike12,closed,2023-05-09 02:34:42+00:00,2023-05-14 12:32:06+00:00,There are some problems in running classification.py
1699137549,LanZhenFeng,closed,2023-05-07 16:31:07+00:00,2023-05-08 04:43:58+00:00,Normalization from Non-stationary Transformer
1695421844,ZHE0725,closed,2023-05-04 07:25:57+00:00,2023-05-04 08:07:47+00:00,About TimesBlocks
1695403795,minqukanq,closed,2023-05-04 07:14:04+00:00,2023-05-04 09:23:57+00:00,CUDA device Error
1695306735,Suzu10969,closed,2023-05-04 05:55:30+00:00,2023-05-05 07:32:37+00:00,为什么timesnet会CUDA error: out of memory，其他模型不会
1692021850,barisozu,closed,2023-05-02 08:49:24+00:00,2023-05-02 08:55:45+00:00,patool import error fix
1685043349,junwoopark92,closed,2023-04-26 13:31:02+00:00,2023-04-27 11:07:45+00:00,TimesNet Training Speed
1684165163,darry00,closed,2023-04-26 02:36:57+00:00,2023-04-26 09:26:04+00:00,Why is the result of my experiment so bad?
1682546941,SomeOneIsWLL,closed,2023-04-25 06:56:42+00:00,2023-04-25 06:58:14+00:00,关于变量与变量之间的关系
1679837554,ailungoal,closed,2023-04-23 03:25:53+00:00,2023-04-23 08:02:08+00:00,为什么Informer的decoder的cross-attention也是用的Prob-attention呢，论文好像是用的full-attention
1679599889,crest55,closed,2023-04-22 16:06:42+00:00,2023-04-23 08:03:34+00:00,Is the exp_short_term_forecasting just for M4 dataset?
1679298430,LittleTigger-alpha,closed,2023-04-22 03:15:58+00:00,2023-04-22 05:39:29+00:00,the selection of random seed
1676286204,jinghao2eebd,closed,2023-04-20 08:49:05+00:00,2023-04-20 08:50:44+00:00,How to specify target cols in M task with custom data?
1674910940,kuaileyuandi,closed,2023-04-19 13:31:09+00:00,2023-04-20 03:22:47+00:00,Application
1672679870,thornbsj,closed,2023-04-18 09:06:14+00:00,2023-04-20 08:29:57+00:00,Error when using short_term_forecast
1670449056,SeungHunHan11,closed,2023-04-17 05:39:12+00:00,2023-04-20 09:32:13+00:00,Error when loading custom dataset
1669305915,LY-must-win,closed,2023-04-15 10:46:12+00:00,2023-04-20 12:34:20+00:00,About the excerpts of the paper
1669273790,yunchuan18,closed,2023-04-15 09:20:14+00:00,2023-04-16 17:13:12+00:00,关于无法用gpu训练
1669194434,yunchuan18,closed,2023-04-15 06:47:10+00:00,2023-04-15 07:10:31+00:00,如何生成预测的效果图？
1668147326,fiksdano,closed,2023-04-14 12:17:22+00:00,2023-04-15 06:50:26+00:00,是否尝试过单变量预测的效果
1667988520,LY-must-win,closed,2023-04-14 10:28:18+00:00,2023-04-15 07:12:49+00:00,ImportError：cannot import name 'pack' from 'einops'
1666388548,fiksdano,closed,2023-04-13 13:07:04+00:00,2023-04-13 14:08:26+00:00,能否进行单变量预测
1666010864,czqaq,closed,2023-04-13 08:58:40+00:00,2023-04-13 14:09:26+00:00,关于1D转2D之后的维度变化
1663645639,luoxia-wen,closed,2023-04-12 03:22:16+00:00,2023-04-13 14:26:01+00:00,FFT相关
1661994710,Nonikka,closed,2023-04-11 08:20:19+00:00,2023-04-11 13:45:17+00:00,请问如何预测未在batch_x内出现的单变量？
1660623351,tiago-lam,closed,2023-04-10 11:04:52+00:00,2023-04-15 02:17:18+00:00,Running on CPU instead of GPU
1660301668,DylTop,closed,2023-04-10 06:15:46+00:00,2023-04-11 13:48:18+00:00,a small question
1659917087,cccuuu6666,closed,2023-04-09 15:43:53+00:00,2023-04-15 07:12:39+00:00,Anomaly detection on MSL
1659668154,tiago-lam,closed,2023-04-08 22:50:15+00:00,2023-04-09 13:21:42+00:00,Downloaded folder can't be located
1657839104,almaghrabima,closed,2023-04-06 18:02:42+00:00,2023-04-10 22:02:49+00:00,How to implement geolocation information in TimesNet
1654795256,xuehaouwa,closed,2023-04-05 01:43:17+00:00,2023-04-07 02:49:37+00:00,Segmentation fault when running classification exp
1651860318,gengdd,closed,2023-04-03 11:13:57+00:00,2023-04-04 10:10:02+00:00,关于FFT_for_Period中frequency_list和top_list计算方式
1647995079,NudnikShpilkis,closed,2023-03-30 17:05:39+00:00,2023-04-03 15:44:52+00:00,Variable Length Predictions
1644576310,kashif,closed,2023-03-28 19:57:26+00:00,2023-03-30 14:17:14+00:00,proper attribution for time features
1643508782,nightscorpio,closed,2023-03-28 09:03:02+00:00,2023-10-13 06:02:41+00:00,Could you add MTS-Mixers into your library?
1641595282,THUliuxinlong,closed,2023-03-27 08:01:47+00:00,2023-04-20 12:06:58+00:00,I hope this code can be annotated more
1640080378,imanmousaei,closed,2023-03-24 21:42:06+00:00,2023-03-25 13:38:18+00:00,Fix some bugs
1639010880,wiwi,closed,2023-03-24 09:15:04+00:00,2023-03-25 02:42:16+00:00,The implementation of PatchEmbedding in PatchTST misunderstands the original paper.
1636814975,lostlau,closed,2023-03-23 04:03:51+00:00,2023-03-23 06:01:33+00:00,run.py output_attention默认值缺失
1636808139,lostlau,closed,2023-03-23 03:56:21+00:00,2023-03-23 05:51:39+00:00,run.py - args.dvices 写错
1627164262,Songweiping,closed,2023-03-16 10:24:02+00:00,2023-03-18 08:08:05+00:00,Is the Crossformer using PatchingEmbedding incorrectly?
1626845765,GOOFFG,closed,2023-03-16 07:04:31+00:00,2023-03-23 05:50:07+00:00,模型在windows系统下的运行问题
1625651661,shushan2017,closed,2023-03-15 14:35:00+00:00,2023-04-04 14:20:47+00:00,希望能写个最简洁代码timesnet的分类示例代码
1625357535,Zeyu-Zhu,closed,2023-03-15 11:41:26+00:00,2023-03-16 03:05:00+00:00,"May I ask what do 'seq_len', 'label_len', 'pred_len' mean in 'Dataset_ETT_hour' for long-time forecasting, respectively?"
1625105367,TungyuYoung,closed,2023-03-15 09:28:47+00:00,2023-03-16 03:03:39+00:00,"How to train, test, and forecast my own datasets?"
1624830324,sysublackstar,closed,2023-03-15 06:16:58+00:00,2023-03-16 03:00:43+00:00,请问是否有多条时间序列预测的例子？
1624717430,xcf11111,closed,2023-03-15 04:26:05+00:00,2023-03-18 08:09:51+00:00,'Namespace' object has no attribute 'frequency_map'
1624671051,Songweiping,closed,2023-03-15 03:32:12+00:00,2023-10-23 03:56:13+00:00,TimesNet runs slowly as num_kernels grows
1624598720,mokeeqian,closed,2023-03-15 02:12:45+00:00,2023-03-15 07:32:52+00:00,单变量预测出错
1622954197,fiksdano,closed,2023-03-14 08:16:18+00:00,2023-03-14 08:24:32+00:00,how to use own dataset?
1622940897,ZHE0725,closed,2023-03-14 08:08:05+00:00,2023-03-14 08:23:37+00:00,关于短序列预测
1621337814,sysublackstar,open,2023-03-13 11:57:38+00:00,,Will this project become a package for time series forecasting/classification/anomaly detaction?
1616231085,xiao-he,closed,2023-03-09 01:18:27+00:00,2023-03-09 02:36:45+00:00,"The scripts for running DLinear, ETSformer, FEDformer, Informer and LightTS on ETTh2, ETTm1, ETTm2 are missing"
1614817771,ddz16,closed,2023-03-08 08:01:40+00:00,2023-03-08 08:19:33+00:00,Why TimsNet doesn't use series decomposition?
1613521654,annmusic,closed,2023-03-07 13:57:56+00:00,2023-03-08 06:54:50+00:00,About TimesNet
1612837302,tx-frozen,closed,2023-03-07 06:55:29+00:00,2023-03-07 12:19:23+00:00,运行TimesNet_ETTh1.sh时报错ValueError: source code string cannot contain null bytes
1612675406,fiksdano,closed,2023-03-07 03:55:23+00:00,2023-03-07 12:19:11+00:00,"ERROR:gpu_init.cc(481)] Passthrough is not supported, GL is disabled, ANGLE is"
1612674649,luoxia-wen,closed,2023-03-07 03:54:12+00:00,2023-03-07 12:15:26+00:00,转换数据（嵌入）后提取周期
1612557726,hljuniversity,closed,2023-03-07 01:57:34+00:00,2023-03-07 12:17:13+00:00,Transform raw data
1611118164,ZHE0725,closed,2023-03-06 10:36:33+00:00,2023-03-06 16:50:44+00:00,数据集是否可以不用date列
1610938203,zhangwei619,closed,2023-03-06 08:51:59+00:00,2023-03-07 12:18:58+00:00,显存不足
1610856388,Yongke,closed,2023-03-06 07:55:26+00:00,2023-03-06 09:36:22+00:00,MICN x_dec 被处理了两次吗？
1610783766,MythosAd,closed,2023-03-06 06:56:36+00:00,2023-03-06 16:52:35+00:00,about  PatchTST
1610509541,fiksdano,closed,2023-03-06 01:56:41+00:00,2023-03-06 16:54:29+00:00,How to use the Timenet code?
1609908843,Sanjeev97,closed,2023-03-04 19:01:14+00:00,2023-03-05 05:06:16+00:00,Multivariate Predict Multivariate(M) vs Multivariate Predict Univariate (MS)
1609686173,Nicholas0917,closed,2023-03-04 09:04:21+00:00,2023-04-13 12:17:49+00:00,Why not FiLM
1609550530,lxy1108,closed,2023-03-04 02:40:28+00:00,2023-03-04 02:49:44+00:00,Why drop_last is set to True when generating the dataloader? 
1609538821,hljuniversity,closed,2023-03-04 02:04:51+00:00,2023-03-05 02:25:34+00:00,关于reshape
1608261900,Kgoeson,closed,2023-03-03 09:28:25+00:00,2023-03-05 02:24:24+00:00,关于预测
1607968619,xiao-he,closed,2023-03-03 05:24:34+00:00,2024-05-28 13:17:11+00:00,"add N-BEATS, N-HITS, TFT baselines"
1606840726,henghamao,closed,2023-03-02 13:48:32+00:00,2023-03-02 14:43:21+00:00,Is there tf implementation?
1606515436,oubahe,closed,2023-03-02 10:12:55+00:00,2023-03-02 14:45:05+00:00,experiment results
1606336925,hetingyou,closed,2023-03-02 08:35:13+00:00,2023-03-02 14:47:19+00:00,how to download the pre-processed datasets from [Google Drive] or [Tsinghua Cloud] 
1606116667,kyungeun-lee,closed,2023-03-02 05:05:55+00:00,2023-03-02 05:28:41+00:00,No module named 'reformer_pytorch'
1606045816,mokeeqian,closed,2023-03-02 03:28:17+00:00,2023-03-02 15:11:00+00:00,[Dataset] How to feed my own dataset
1603723497,mrgsv,closed,2023-02-28 20:00:53+00:00,2023-03-01 16:37:41+00:00,adjustment function in utils.tools
1601038349,Bsdnbo,closed,2023-02-27 11:56:54+00:00,2023-02-27 12:42:08+00:00,TimesNet about classification job
1600580117,linestao,closed,2023-02-27 06:44:44+00:00,2023-02-27 07:50:30+00:00,timesnet的 timesblock输出为0
1600318390,CSyyn,closed,2023-02-27 02:09:07+00:00,2023-02-27 12:17:26+00:00,experiment results
1596948189,IdealRealistD,closed,2023-02-23 14:15:44+00:00,2023-02-24 16:57:23+00:00,关于其中Classification模型的困惑
1594546641,LovingThresh,closed,2023-02-22 06:40:51+00:00,2023-02-24 19:21:56+00:00,The Script can't get a high performance？
1594383566,oubahe,closed,2023-02-22 03:09:17+00:00,2023-02-22 06:55:57+00:00,positionEmbedding的实际意义？
1592081594,blahblkusoi,closed,2023-02-20 15:38:42+00:00,2023-02-21 14:40:12+00:00,CUDA not available.
1592034993,blahblkusoi,closed,2023-02-20 15:08:08+00:00,2023-02-23 14:27:15+00:00,"Runtime error caused by run.py not being contained within idiom ""if __name__ == '__main__':"""
1591995814,Xizhang-Yao,closed,2023-02-20 14:45:45+00:00,2023-02-20 16:19:12+00:00,ImportError: cannot import name 'load_data' from 'sktime.utils' (D:\Anaconda\envs\dongshouxue\lib\site-packages\sktime\utils\__init__.py)
1591106211,water-wbq,closed,2023-02-20 04:15:21+00:00,2023-02-20 14:36:30+00:00,周期选择和变2D时的length设定
1590970325,wh1994-phd,closed,2023-02-20 01:44:56+00:00,2023-02-21 01:36:43+00:00,频率的选择
1590739197,SaltedfishLZX,closed,2023-02-19 15:52:23+00:00,2023-02-20 03:31:56+00:00,python 3.6 or 3.8
1590551309,wuhaixu2016,closed,2023-02-19 04:05:06+00:00,2023-02-19 07:20:38+00:00,About datasets
1588730449,943fansi,closed,2023-02-17 04:24:57+00:00,2023-03-09 13:43:41+00:00,add MICN、 Crossformer
